id,raw_sentence,pun_type,pun_label
hom_1592,I used to work in a blanket factory but it folded .,homographic,1
hom_1593,Rental agents offer quarters for dollars .,homographic,1
hom_1594,The environmentalist rode his bike 20 miles in the morning and 20 more in the evening . He loved recycling .,homographic,1
hom_1595,". . . I multi - task , I read in the bathroom .",homographic,0
hom_1596,His qualifications as a math teacher didn ' t add up .,homographic,1
hom_1597,"Enjoy the present day , trusting little to what tomorrow may bring .",homographic,0
hom_1598,There are sins of omission as well as of commission .,homographic,0
hom_1599,"Deeds are fruits , words are but leaves .",homographic,0
hom_1600,Wade not in unknown waters .,homographic,0
hom_1601,"I forget the dream , but I ' m missing a pajama button . . .",homographic,0
hom_1602,"She was only a Electrician ' s daughter , and she made house calls to remove her customers ' shorts .",homographic,1
hom_1603,"Yo mama ' s so ugly , she made an onion cry .",homographic,0
hom_1604,My name is Sherry . I work in a vineyard .,homographic,1
hom_1605,How could I trust the ceiling fan installer when I knew he was always screwing up .,homographic,1
hom_1606,Politics makes strange bedfellows .,homographic,0
hom_1607,A musician went to hospital after playing too many accidentals .,homographic,1
hom_1608,If you want a metal dog leash go to a chain store .,homographic,1
hom_1609,"If they ever have a contest for the best looking mannequin , there will be stiff competition .",homographic,1
hom_1610,"Set your drink on a skateboard , they make good coasters .",homographic,1
hom_1611,"Hey , wake up ! It ' s time for your sleeping pills .",homographic,0
hom_1612,Procrastination is the thief of time .,homographic,0
hom_1613,A watched pot never boils .,homographic,0
hom_1614,"OLD PHILOSOPHERS never die , they just retire to their own premises .",homographic,1
hom_1615,People who work at a mint make a lot of money .,homographic,1
hom_1616,"I wanted to join my local rambling club , but the guy I spoke to on the phone just went on and on .",homographic,1
hom_1617,"She was only a Porchclimber ' s daughter , but you should see her stoop",homographic,1
hom_1618,"Have an optometrist run for president , because they are people of vision .",homographic,1
hom_1619,Go with the flow .,homographic,0
hom_1620,She was only a whisky maker but he loved her still .,homographic,1
hom_1621,When the beautician was asked to complete her make - up work she blushed .,homographic,1
hom_1622,"As usual , the chief meteorologist blustered his way through the staff meeting .",homographic,1
hom_1623,"As you sow , so you reap .",homographic,0
hom_1624,"OLD BUTCHERS never die , they just get disjointed .",homographic,1
hom_1625,If you miss a class at beauty school you ' ll need a makeup session .,homographic,1
hom_1626,My name is Bud . I ' m in flowers .,homographic,1
hom_1627,The musician in jail was anxiously awaiting his next release .,homographic,1
hom_1628,The man addicted to brake fluid said he could stop any time .,homographic,1
hom_1629,"OLD WATCHMAKERS never die , they just wind down .",homographic,1
hom_1630,There ' s many a slip ' twixt cup and lip .,homographic,0
hom_1631,"OLD HACKERS never die , they just go to bits",homographic,1
hom_1632,"' ' I ' ve got to stop this motor , ' ' Tom choked .",homographic,1
hom_1633,Reckless youth makes rueful age .,homographic,0
hom_1634,Do unto others as you would have them do unto you .,homographic,0
hom_1635,Even the best bird dog is only good to a point .,homographic,1
hom_1636,"OLD HELICOPTER PILOTS never die , they just lose their choppers .",homographic,1
hom_1637,The cat took up computer lessons in hopes of mastering its grip on a mouse .,homographic,1
hom_1638,Packing up and relocating to a new home can be a moving experience .,homographic,1
hom_1639,"Love is like war , Easy to start , Hard to end , Impossible to forget .",homographic,0
hom_1640,"If you can ' t beat them , join them .",homographic,0
hom_1641,Pick Pockets 50 % Climb Walls 75 % Steal Tagline 99 %,homographic,0
hom_1642,The earless defendant waived his hearing .,homographic,1
hom_1643,A seminar on Time Travel will be held 2 weeks ago . . . .,homographic,0
hom_1644,"Be careful what you wish for , you just might get it .",homographic,0
hom_1645,The hotel chef was noted for his tomfoolery and his capers .,homographic,1
hom_1646,Sea captains have a lot of latitude .,homographic,1
hom_1647,"OLD LIBRARIANS never die , they just lose their circulation .",homographic,1
hom_1648,Scientists allow us to see the sun in a different light .,homographic,1
hom_1649,Proverbs run in pairs .,homographic,0
hom_1650,Dentists have the same old grind day after day .,homographic,1
hom_1651,The star asked the sun why the moon was always up so late . Sun responded that it was just a phase .,homographic,1
hom_1652,Erasable pens were a good idea on paper .,homographic,1
hom_1653,If you do research in optics you will have to do some light reading .,homographic,1
hom_1654,"My name is Oscar , and I ' m a movie star .",homographic,1
hom_1655,For fast relief take two tablets . The ten commandments,homographic,1
hom_1656,"I could not pull out of my parking space , so I used my back up plan .",homographic,1
hom_1657,Where there are many chickens you can find layers of eggs .,homographic,1
hom_1658,A cow that is pampered too much will give spoiled milk .,homographic,1
hom_1659,"When Irish boys carry their little brothers , they get a Pat on the back .",homographic,1
hom_1660,He died leaving 100 clocks . His son is winding up the estate .,homographic,1
hom_1661,He bought a donkey because he thought he might get a kick out of it .,homographic,1
hom_1662,The man who dies with the most toys is still dead .,homographic,0
hom_1663,"OLD WATCHMAKERS never die , they just unwind .",homographic,1
hom_1664,Shit or get off the pot .,homographic,0
hom_1665,Did you hear about the pilot who always had work ? He was great at landing a job .,homographic,1
hom_1666,Do you have any parting words ? - How about comb and brush ?,homographic,1
hom_1667,"Windows isn ' t crippleware : it ' s "" Functionally Challenged """,homographic,0
hom_1668,Network management is like trying to herd cats . . .,homographic,0
hom_1669,Confidence is important ; the computer can sense fear .,homographic,0
hom_1670,Two banks with different rates have a conflict of interest .,homographic,1
hom_1671,When crazy glue was invented lots of people became attached to it .,homographic,1
hom_1672,It ' s a good horse that never stumbles .,homographic,0
hom_1673,There ' s no place like home .,homographic,0
hom_1674,By perseverance the snail reached the arc .,homographic,0
hom_1675,"When the wheel was invented , it caused a revolution .",homographic,1
hom_1676,"' ' It ' s twelve noon , ' ' Tom chimed in .",homographic,1
hom_1677,The butcher backed up into the meat grinder and got a little behind in his work .,homographic,1
hom_1678,Beats me why anyone would want to be a masochist .,homographic,1
hom_1679,"Long absent , soon forgotten .",homographic,0
hom_1680,"OLD CARDIOLOGISTS never die , they just lose heart .",homographic,1
hom_1681,A friend is best found in adversity .,homographic,0
hom_1682,"After he invented the light bulb , people saw Edison in a new light .",homographic,1
hom_1683,Don ' t try to reinvent the wheel .,homographic,0
hom_1684,Hell hath no fury like the lawyer of woman scorned !,homographic,0
hom_1685,"OLD ELECTRICIANS never die , they just lose their spark .",homographic,1
hom_1686,The best way to stop a charging bull is to take away his credit card .,homographic,1
hom_1687,I wanted to exercise last night but it just didn ' t work out .,homographic,1
hom_1688,What ' s another word for Thesaurus ?,homographic,0
hom_1689,Some people with a lot of vision started the Blind Institute .,homographic,1
hom_1690,Everyone ' s fuming over the high cost of gas .,homographic,1
hom_1691,"She told me the drink was non - alcoholic , but where was the proof ?",homographic,1
hom_1692,During a tennis match one player gave the other a backhanded compliment .,homographic,1
hom_1693,Time will tell .,homographic,0
hom_1694,He auditioned for a part as a trumpet player but he blew it .,homographic,1
hom_1695,Most males in a men ' s room are stand - up guys .,homographic,1
hom_1696,A girl and her boyfriend went to a party as a barcode . They were an item .,homographic,1
hom_1697,There was an eye doctor who wanted to re - locate but couldn ' t find a job because he didn ' t have enough contacts .,homographic,1
hom_1698,"She was only a Fireman ' s daughter , but she ' s really going to blazes .",homographic,1
hom_1699,"My name is Frank , the Hot - Dog vendor",homographic,1
hom_1700,"Last week I was diagnosed with insomnia , and now I ' m just so tired of it .",homographic,1
hom_1701,Musical composers can use lots of Note paper .,homographic,1
hom_1702,Small people are in short supply .,homographic,1
hom_1703,Burning too much incense in a rented room could make the owner incensed .,homographic,1
hom_1704,"For a fish , the end of a barbed hook is the ' ' point ' ' of no return .",homographic,1
hom_1705,Drumming is not the way to catch a hare .,homographic,0
hom_1706,Give a man a fish and you feed him for a day . Teach a man to fish and you feed him for a lifetime .,homographic,0
hom_1707,Two silk worms had a race . They ended up in a tie .,homographic,1
hom_1708,Semaphore was flagged away as a form of communication decades ago .,homographic,1
hom_1709,A will is a relative thing .,homographic,1
hom_1710,Home is where the heart is .,homographic,0
hom_1711,OLD BEEKEEPERS never die they just buzz off .,homographic,1
hom_1712,I ' d tell you a joke about a cow but I always butcher it .,homographic,1
hom_1713,There ' s a new magnetic steam iron that makes your clothes attractive .,homographic,1
hom_1714,"OLD CASHIERS never die , they just change .",homographic,1
hom_1715,The police auction was a complete bust .,homographic,1
hom_1716,Joan is as good as my lady in the dark .,homographic,0
hom_1717,The incontinent Scotsman had a wee accident .,homographic,1
hom_1718,Be reasonable . . . . . do it my way .,homographic,0
hom_1719,"My dog has a lot of potential , you just have to unleash it .",homographic,1
hom_1720,To some - marriage is a word . . . to others - a sentence .,homographic,1
hom_1721,Confidence is the companion of success .,homographic,0
hom_1722,"I ' d love to , but I ' m teaching my ferret to yodel .",homographic,0
hom_1723,A broken watch is right two times a day .,homographic,0
hom_1724,"Don ' t play with matches . Lighters work much , much better .",homographic,0
hom_1725,Reward for a job well done : more work .,homographic,0
hom_1726,"Years ago , changing TV channels from a sitting position was a remote possibility .",homographic,1
hom_1727,Horses eat best when they don ' t have a bit in their mouth .,homographic,1
hom_1728,"I ' ve passed the exam this time , Tom remarked .",homographic,1
hom_1729,Waiters are good at multiplication because they know their tables .,homographic,1
hom_1730,When he forgot to itemize what he wanted at the grocery store he felt quite listless .,homographic,1
hom_1731,"Two can live as cheaply as one , for half as long .",homographic,0
hom_1732,I got a small ticket for speeding . It ' s fine with me .,homographic,1
hom_1733,Sharks don ' t eat lawyers . Professional courtesy .,homographic,0
hom_1734,I once had insomnia so bad I was awake until it dawned on me .,homographic,1
hom_1735,Surfing is a swell sport !,homographic,1
hom_1736,Some food for thought is only baloney,homographic,1
hom_1737,Stolen eggs are poached .,homographic,1
hom_1738,He does the work of 3 men . . . . Larry Moe & Curly .,homographic,0
hom_1739,"Professional rock climbers , the only people paid to get high .",homographic,1
hom_1740,Good girls go to heaven . Bad girls go EVERYwhere .,homographic,0
hom_1741,"I ' m not lost , I ' m "" locationally challenged . """,homographic,0
hom_1742,"When the doctor asked the editor how he was doing , he said he had a problem with his circulation .",homographic,1
hom_1743,Where there ' s muck there ' s brass .,homographic,0
hom_1744,"I didn ' t understand the math , so the teacher summed it up for me .",homographic,1
hom_1745,"When in Rome , do as the Romans do .",homographic,0
hom_1746,Many a mickle makes a muckle .,homographic,0
hom_1747,For a dishonest employee : He ' s an unbelievable worker .,homographic,1
hom_1748,"I wanted to do some research on anorexia , so I went to the library to get the skinny .",homographic,1
hom_1749,When the spice ships used to bring goods to the king the captain was peppered with compliments .,homographic,1
hom_1750,"OLD ORGANISTS never die , they just come to a stop .",homographic,1
hom_1751,The only similarity between ancient times and the 1970 ' s is that both were full of people getting stoned .,homographic,1
hom_1752,A cat may look at a king .,homographic,0
hom_1753,What did the triangle say to the circle ? You ' re so pointless .,homographic,1
hom_1754,"I ' m taking this ship back into harbor , Tom reported .",homographic,1
hom_1755,They call me Pops . I sell soft drinks .,homographic,1
hom_1756,"I tried wrapping Christmas presents , but I didn ' t have the gift .",homographic,1
hom_1757,"' ' I love hot dogs , ' ' said Tom with relish .",homographic,1
hom_1758,"In the army mess hall , the men were getting fed up .",homographic,1
hom_1759,People who eat their apples stem and seed and all improve their core values .,homographic,1
hom_1760,"I met this guy who said he loved children , then I found out he was on parole for it .",homographic,1
hom_1761,Piano players know what bar they are in .,homographic,1
hom_1762,Two clock makers argued and got ticked off .,homographic,1
hom_1763,Some people take beautiful pictures and cut them into pieces . That ' s a puzzle to me .,homographic,1
hom_1764,"I found out that at the gym , their opinion on fitness carries a lot of weight .",homographic,1
hom_1765,Great minds agree .,homographic,0
hom_1766,OLD FIREFIGHTERS never die they just go to blazes .,homographic,1
hom_1767,"When a new baby comes into a family , many changes are necessary .",homographic,1
hom_1768,The royal pharmacist wore a tuxedo and dispensed with formalities .,homographic,1
hom_1769,Never share a foxhole with anyone braver than you are .,homographic,0
hom_1770,A crazy programmer with a cold is a coughing hacker .,homographic,1
hom_1771,Eve taught us it’s okay to take a little ribbing,homographic,1
hom_1772,The only free cheese is in the mouse trap .,homographic,0
hom_1773,The astronomer became an actor because he always wanted to visit the stars .,homographic,1
hom_1774,Hasty judgment leads to repentance .,homographic,0
hom_1775,"OLD GEOLOGISTS never die , they just have their faults",homographic,1
hom_1776,Take care of number one .,homographic,0
hom_1777,"He ' s dead , Jim . Kick him if you don ' t believe me .",homographic,0
hom_1778,Meet me at the clothes line . That ' s where I hang out !,homographic,1
hom_1779,Life is what you make of it .,homographic,0
hom_1780,The inventor of shag carpet made a big pile .,homographic,1
hom_1781,I ' ve always pictured myself taking selfies .,homographic,1
hom_1782,"He would promise to play golf , but he didn ' t know how to follow through .",homographic,1
hom_1783,The artist was great . He could always draw a crowd .,homographic,1
hom_1784,He that steals an egg will steal an ox .,homographic,0
hom_1785,Glue inventors have to stick to it .,homographic,1
hom_1786,He made a slow start in the sport of weightlifting but he picked it up eventually .,homographic,1
hom_1787,The president of a ladder manufacturer had to step down .,homographic,1
hom_1788,"Though thou hast ever so many counsellors , yet do not forsake the counsel of thy own soul .",homographic,0
hom_1789,Press any key to continue or any other key to quit,homographic,0
hom_1790,A boiled egg in the morning is hard to beat .,homographic,1
hom_1791,Banning the bra was a big flop .,homographic,1
hom_1792,The general started bowling before his aide had entered his name on the score sheet . He had launched a pre - emptive strike .,homographic,1
hom_1793,It is better to die on one ' s feet than live on one ' s knees .,homographic,0
hom_1794,Biscuits and speeches are better when made with shortening .,homographic,1
hom_1795,Biologists have recently produced immortal frogs by removing their vocal cords . They can ' t croak .,homographic,1
hom_1796,Digging a hole for a coffin is a grave matter .,homographic,1
hom_1797,"When the CEO dropped his brownie on the calculator , was he trying to fudge the numbers ?",homographic,1
hom_1798,Noteworthy musicians are very composed .,homographic,1
hom_1799,Stereo speakers are made by ' high volume ' manufacturers .,homographic,1
hom_1800,Cats remind us that not everything in Nature has purpose .,homographic,0
hom_1801,A karate school restaurant served mainly chops .,homographic,1
hom_1802,You have an important role as a negative example .,homographic,0
hom_1803,For insomnia move to the edge of the bed and you ' ll soon drop off .,homographic,1
hom_1804,"He tried to sell me glass with imperfections in it , but I saw through it .",homographic,1
hom_1805,Those who make balls of wool for a living like to come home and unwind .,homographic,1
hom_1806,I wondered why the baseball was getting bigger . Then it hit me .,homographic,1
hom_1807,The athlete colored her hair and started a winning streak .,homographic,1
hom_1808,A balding man and his hair are soon parted .,homographic,1
hom_1809,Oil executives are always using crude language .,homographic,1
hom_1810,Fear not the loss of the bell more than the loss of the steeple .,homographic,0
hom_1811,Your E - mail has been returned due to insufficient voltage,homographic,0
hom_1812,"OLD VACUUM CLEANER SALESMEN never die , they just get sucked in !",homographic,1
hom_1813,When writing out drink recipes you have to have a first draft .,homographic,1
hom_1814,"He worked in a chocolate factory , but always took his sweet time .",homographic,1
hom_1815,Did you hear about the crab in financial difficulty ? It was starting to feel the pinch .,homographic,1
hom_1816,"A paid up computer is , by definition , obsolete .",homographic,0
hom_1817,"Actions are usually right , but the reasons seldom are .",homographic,0
hom_1818,"The enemy of my enemy , is my friend .",homographic,0
hom_1819,I made a really cheesy pun about quesadillas the other day .,homographic,1
hom_1820,The organizational get together for a company football team was called a kickoff meeting .,homographic,1
hom_1821,He lit the arrow head because he wanted to fire it .,homographic,1
hom_1822,"' ' Don ' t add too much water , ' ' said Tom with great concentration .",homographic,1
hom_1823,OLD CHAUFFEURS never die they just lose their drive .,homographic,1
hom_1824,Some people still think that writing long stories is a novel idea .,homographic,1
hom_1825,Come huddle with us before the big game,homographic,1
hom_1826,She swallowed a peach seed and could feel it in the pit of her stomach .,homographic,1
hom_1827,WORK HARDER ! . . . Millions on Welfare depend on YOU !,homographic,0
hom_1828,"' ' I like modern painting , ' ' said Tom abstractly .",homographic,1
hom_1829,Give him an inch and he ' ll take a yard .,homographic,0
hom_1830,The price of the big fan blew me away .,homographic,1
hom_1831,"OLD HOUSEWIVES never die , they just wash away .",homographic,1
hom_1832,The Biomedical Engineer didn ' t have the heart to check the EKG machine .,homographic,1
hom_1833,"My stuffing was bad , so I got some sage advice .",homographic,1
hom_1834,Morticians make you feel dead gorgeous .,homographic,1
hom_1835,The janitor ' s union called for sweeping reforms .,homographic,1
hom_1836,He folded and straightened the money because he wanted a tidy sum .,homographic,1
hom_1837,The boy had never played basketball before so he decided to give it a shot .,homographic,1
hom_1838,She was only an Apple - grower ' s daughter but the men said she was delicious .,homographic,1
hom_1839,Double your hard disk space : DELETE WINDOWS !,homographic,0
hom_1840,The hostage said he couldn ' t stay on the phone long because he was tied up at the moment .,homographic,1
hom_1841,"Bring your spirtual Marshmellows , our pastor is on fire !",homographic,1
hom_1842,Give credit where credit is due .,homographic,0
hom_1843,I tried to look up impotence on the Internet but nothing came up .,homographic,1
hom_1844,The agreeable tennis umpire was generous to a fault .,homographic,1
hom_1845,This tagline no verb .,homographic,0
hom_1846,"' ' I like ragged margins , ' ' said Tom without justification .",homographic,1
hom_1847,Don ' t open the darkroom door ; it lets all the dark out .,homographic,0
hom_1848,"Old photographers never die , they ' re just out of the picture for a while .",homographic,1
hom_1849,Arguments about the weather will eventually blow over .,homographic,1
hom_1850,"' ' I don ' t work here on a regular basis , ' ' said Tom casually .",homographic,1
hom_1851,"OLD FROGS never die , but they do croak .",homographic,1
hom_1852,What are you taking pictures of ? Tom snapped .,homographic,1
hom_1853,Endorsement by an olympic swimmer caused a company ' s profits to dive .,homographic,1
hom_1854,The cannibal passed his brother in the woods .,homographic,1
hom_1855,Freud could barely repress his excitement .,homographic,1
hom_1856,My word is final ! Tom dictated to his secretary .,homographic,1
hom_1857,It ' s no wonder that some baseball players have lots of money - often even many of the bases are loaded .,homographic,1
hom_1858,Good police officers never miss a beat .,homographic,1
hom_1859,To save money for the company he cut all the electricity . They were soon in the black .,homographic,1
hom_1860,"I try wearing tight jeans , but I can never pull it off .",homographic,1
hom_1861,"At first I hated my haircut , but now it ' s growing on me .",homographic,1
hom_1862,"What did the minister say to the underdressed layman ? ' ' No shoes , no shirt , no service ' '",homographic,1
hom_1863,A sports match was attended by many scores .,homographic,1
hom_1864,You can ' t milk a bull .,homographic,0
hom_1865,"It ' s not the money I want , it ' s the stuff .",homographic,0
hom_1866,Your very last breath will be a fatal blow .,homographic,1
hom_1867,A true friend does sometime venture to be offensive .,homographic,0
hom_1868,"I ' ll corroborate that again , Tom reproved .",homographic,1
hom_1869,"Why yes , I - do - work for a unit of the Illuminati .",homographic,0
hom_1870,"I had an appointment with the chiropractor , but I backed out .",homographic,1
hom_1871,When the baby bird penned his first novel he was just a fledgling author .,homographic,1
hom_1872,Artificial knees and elbows were developed during a joint project .,homographic,1
hom_1873,"I always believed my body was a prison for me . I was right , in biology I learnt they were made of cells .",homographic,1
hom_1874,"Sow thin , shear thin .",homographic,0
hom_1875,I used to hate maths but then I realised decimals have a point .,homographic,1
hom_1876,OLD BASEBALLS never die they just get pitched .,homographic,1
hom_1877,The baseball pitcher ' s retirement was at the end of a wonderful ERA .,homographic,1
hom_1878,The boy who got electrocuted was unable to give a statement because he was still shocked at the incident .,homographic,1
hom_1879,She got fired from the hot dog stand for putting her hair in a bun .,homographic,1
hom_1880,The case against a donut thief was full of holes .,homographic,1
hom_1881,"Sheesh ! You start havin ' fun , and they send the lawyers !",homographic,0
hom_1882,He that can have patience can have what he will .,homographic,0
hom_1883,"The duck said to the bartender , ' put it on my bill . '",homographic,1
hom_1884,"While having a hard time water - skiing , the boy commented , ' This is such a drag . '",homographic,1
hom_1885,When the artist tried to draw a cube he had a mental block .,homographic,1
hom_1886,When the air conditioning failed in the indoor stadium there was a fan protest .,homographic,1
hom_1887,"OLD WOOL COATS never die , they just become mothballed .",homographic,1
hom_1888,The runaway beer truck barrelled down the freeway after its driver was mugged .,homographic,1
hom_1889,All true wisdom is found on T - shirts . - - And in taglines .,homographic,0
hom_1890,"If it ' s too good to be true , then it probably is .",homographic,0
hom_1891,Gauss was asked to attend because of his magnetic personality .,homographic,1
hom_1892,A group of physicists is called a nucleus .,homographic,1
hom_1893,Why do we have training bras ? What can we teach them ?,homographic,0
hom_1894,A book called ' Current Trends in Wiring your House ' turned out to be a shocking failure .,homographic,1
hom_1895,False friends are worse than open enemies .,homographic,0
hom_1896,Mason - Dixon Line n . Separates y ' all from youse guys,homographic,0
hom_1897,Last night sex was so good the neighbors lit cigarettes .,homographic,0
hom_1898,Manners maketh the man .,homographic,0
hom_1899,A word spoken is past recalling .,homographic,0
hom_1900,You have the right to remain silent . . . . USE IT !,homographic,0
hom_1901,Fools and their money become popular quickly .,homographic,0
hom_1902,The apple never falls far from the tree .,homographic,0
hom_1903,A hangman will always keep you in the loop .,homographic,1
hom_1904,"We ' re all sitting in the same boat : I fish , you row .",homographic,0
hom_1905,"' ' I find you guilty , ' ' said the judge with conviction .",homographic,1
hom_1906,"OLD YACHTSMEN never die , they just keel over .",homographic,1
hom_1907,"She was only a Lighthouse keeper ' s daughter , but she never went out at night",homographic,1
hom_1908,Admiration is the daughter of ignorance .,homographic,0
hom_1909,You are confused ; but this is your normal state .,homographic,0
hom_1910,"Live by the sword , die by the sword .",homographic,0
hom_1911,User : The hardest - to - setup PC peripheral you can buy .,homographic,0
hom_1912,"' ' I will now demonstrate how to dissect a sheep , ' ' delivered Tom .",homographic,1
hom_1913,You have to fill out many government forms because there are many forms of government .,homographic,1
hom_1914,"Bush says "" No new taxes ! "" , Clinton says , "" No , NEW taxes ! """,homographic,0
hom_1915,The fertiliser business is a growing industry .,homographic,1
hom_1916,Poverty is the reward of idleness .,homographic,0
hom_1917,"OLD SHEET ROCKERS (dry wallers) never die , they just hang around .",homographic,1
hom_1918,I tried to learn how to drive a stick shift but couldn ' t locate the manual .,homographic,1
hom_1919,Took an hour to bury the cat . Silly thing kept moving . . .,homographic,0
hom_1920,When poker players have to fold they feel a bit discarded .,homographic,1
hom_1921,"I went to a buffet dinner with my neighbor , who is a taxidermist . After such a big meal , I was stuffed .",homographic,1
hom_1922,Those who iron clothes have a lot of pressing demands .,homographic,1
hom_1923,I think a job as a shoe salesmen would be your best fit .,homographic,1
hom_1924,I kept failing to get a job as a butcher because I couldn ' t just make the cut .,homographic,1
hom_1925,To many girls the word ' marriage ' has a nice ring to it .,homographic,1
hom_1926,A pair of loud twins were stereo speakers .,homographic,1
hom_1927,To be a mountain climber one needs to be in peak condition .,homographic,1
hom_1928,A bible falling apart belongs to someone who isn’t .,homographic,1
hom_1929,If you work in a tire factory you have to get rolling every morning .,homographic,1
hom_1930,The trumpeter blew it while auditioning for the symphony .,homographic,1
hom_1931,An idea is not responsible for fools who believe in it .,homographic,0
hom_1932,When a ladder was stolen from a store the manager said that further steps would be taken .,homographic,1
hom_1933,A high scoring football game can be very offensive .,homographic,1
hom_1934,"She was only a Vacuum salesman ' s daughter , but she knew how to suck !",homographic,1
hom_1935,Every rose has its thorn .,homographic,0
hom_1936,If you have need of a locksmith he will be your key man .,homographic,1
hom_1937,"Plough deep while sluggards sleep , and you will have corn to sell and keep .",homographic,0
hom_1938,Massage therapists need a touch of style .,homographic,1
hom_1939,"He ' s not dead , he ' s electroencephalographically challenged",homographic,0
hom_1940,Politicians get onto the merry - go - round and then put a spin on it .,homographic,1
hom_1941,For a chemist disappointed in an experiment the reaction was on his face .,homographic,1
hom_1942,I was looking for watch batteries but I wound up at a clock shop .,homographic,1
hom_1943,Vertical living is flat dwelling .,homographic,1
hom_1944,"Waiter , my bill please . - How did you find your luncheon , sir ? - With a magnifying glass .",homographic,1
hom_1945,A lot of kneeling will keep you in good standing,homographic,1
hom_1946,"I just finished reading Newton ' s Principia Mathematica , and found much of it to be rather derivative .",homographic,1
hom_1947,"' ' I ' m burning aromatic substances , ' ' said Tom , incensed .",homographic,1
hom_1948,Upon discovering her children playing with matches their mother was flaming mad .,homographic,1
hom_1949,Canadian DOS prompt : EH ? \ >,homographic,0
hom_1950,"Squirt guns don ' t soak people , People soak people .",homographic,0
hom_1951,The duke and the count had a fight . The duke was down for the count .,homographic,1
hom_1952,I thought about studying astronomy for university but I knew I would just be taking up space .,homographic,1
hom_1953,He sold candy and chocolate . A lot of girls were sweet on him .,homographic,1
hom_1954,I went to an invisible fairground but didn ' t think it was very good . I just couldn ' t see the attraction .,homographic,1
hom_1955,One of the joys of being a lightweight is that commuting by wind is a breeze !,homographic,1
hom_1956,My buddy asked me to look after his pet goose while he was away . I told him I wasn ' t down with that .,homographic,1
hom_1957,"OLD PROGRAMMERS never die , they just move to new addresses .",homographic,1
hom_1958,A speaker at the firearms convention had to rifle through his notes .,homographic,1
hom_1959,Good clothes open all doors .,homographic,0
hom_1960,Watson and Crick did the twist all night .,homographic,1
hom_1961,A blow with a word strikes deeper than a blow with a sword .,homographic,0
hom_1962,Tires cost 100 bucks a pop .,homographic,1
hom_1963,"OLD CHEMISTS never die , they just fail to react .",homographic,1
hom_1964,Where do pancakes live ? In a flat .,homographic,1
hom_1965,When I asked if I could get insurance if the nearby volcano erupted they assured me I would be covered .,homographic,1
hom_1966,Retired teachers are classless .,homographic,1
hom_1967,"For want of a nail the shoe is lost , for want of a shoe the horse is lost , for want of a horse the rider is lost .",homographic,0
hom_1968,"She was only a Janitor ' s daughter , and she was often swept off her feet .",homographic,1
hom_1969,"OLD DENTISTS never die , they just lose their pull .",homographic,1
hom_1970,Lumber companies have many board meetings .,homographic,1
hom_1971,"Due to inclement weather , the sandwich shop wrapped up early Tuesday night .",homographic,1
hom_1972,Sometimes a pencil sharpener is needed in order to make a good point .,homographic,1
hom_1973,"Never draw fire , it irritates everyone around you .",homographic,0
hom_1974,"My name is Rich , A successful investment banker .",homographic,1
hom_1975,A photographer taking pictures of golfers says ' watch the birdie ' .,homographic,1
hom_1976,A dog gave birth to puppies near the road and was ticketed for littering .,homographic,1
hom_1977,Those who work on reducing auto emissions go home exhausted .,homographic,1
hom_1978,They bought a home on a cliff because they liked to live on the edge .,homographic,1
hom_1979,"Old quarterbacks never die , they just pass away .",homographic,1
hom_1980,Those who make magnets can be quite attractive .,homographic,1
hom_1981,Better is the enemy of good .,homographic,0
hom_1982,"OLD NUMBER THEORISTS never die , they just get past their prime .",homographic,1
hom_1983,The groundskeeper at a large cemetery was important because he had 5000 people under him .,homographic,1
hom_1984,How come wrong numbers are never busy ? ? ?,homographic,0
hom_1985,There is a growing body of obesity research .,homographic,1
hom_1986,I tinted my hair today . It was the highlight of my day .,homographic,1
hom_1987,Stealing someone ' s coffee is called ' mugging ' .,homographic,1
hom_1988,A doctor drank while putting on patients ' casts . He was soon plastered .,homographic,1
hom_1989,"That ' s the third time my teacher changed my grade , Tom remarked .",homographic,1
hom_1990,I am kicking myself I did not take up karate earlier .,homographic,1
hom_1991,Why do archers shoot arrows ? Could it be they are trying to get a point across ?,homographic,1
hom_1992,Oh what a tangled web we weave . On the Internet .,homographic,1
hom_1993,"Everyone talks about the weather , but nobody does anything about it .",homographic,0
hom_1994,"OLD BUS DRIVERS never die , they just take a turn for the worse .",homographic,1
hom_1995,I gave in when my wife hounded me about getting a puppy .,homographic,1
hom_1996,Being a fire - fighter ignited my interest heavily .,homographic,1
hom_1997,"If it ain ' t broke , let me have a shot at it .",homographic,0
hom_1998,Age and treachery can always overcome youth and skill .,homographic,0
hom_1999,A boiled egg is hard to beat .,homographic,1
hom_2000,It ' s never too late to mend .,homographic,0
hom_2001,When Wally discovered he had Lyme disease he was really ticked off .,homographic,1
hom_2002,Avogadro expected a large number to attend .,homographic,1
hom_2003,"I used to have a life , now I have a modem .",homographic,0
hom_2004,"During the meeting about earthquakes , there were several motions .",homographic,1
hom_2005,Those who make sinks often feel washed out .,homographic,1
hom_2006,"My name is Cookie , I ' m a baker .",homographic,1
hom_2007,2 Rules for Success : Rule # 1 : Never reveal everything you know .,homographic,0
hom_2008,"OLD PROCTOLOGISTS never die , they just butt out .",homographic,1
hom_2009,He sat in the magician ' s audience dressed as a cactus . He was a plant .,homographic,1
hom_2010,"OLD WASHING MACHINE OPERATORS never die , they just keep agitating .",homographic,1
