id,raw_sentence,pun_type,pun_label
het_785,"He bought the drum for a great price , it was a steel .",heterographic,1
het_1461,"I wouldn ' t marry you if you were the only woman on earth , said Tom evenly .",heterographic,1
het_706,"Chimney sweep ' s daughter , but she soots me fine .",heterographic,1
het_1642,"' ' I have a gift for you , ' ' said Tom presently .",heterographic,1
hom_713,The family elders have relative importance .,homographic,1
hom_141,"If a horse could predict the weather , it would probably say that the weather is stable .",homographic,1
hom_665,Federal Law prohibits the removal of this tagline,homographic,0
het_797,"' ' I ' ve joined the navy , ' ' Tom said fleetingly .",heterographic,1
het_239,A perfectly spherical pumpkin makes good pi .,heterographic,1
het_854,"I thought that the penny I was looking for would have belonged to a man , but I detected the cent of a woman .",heterographic,1
hom_1100,She wanted to be a weaver but there were always too many snags .,homographic,1
het_578,Patience is a virtue that carries a lot of wait .,heterographic,1
hom_1763,Some people take beautiful pictures and cut them into pieces . That ' s a puzzle to me .,homographic,1
hom_991,My father ' s father wanted to know if he could stay with the company in spite of the many changes . They ended up grandfathering him in .,homographic,1
hom_594,Those who build roofs are so inclined .,homographic,1
hom_1839,Double your hard disk space : DELETE WINDOWS !,homographic,0
het_193,There is nothing worse for a performer than an audience of drunks and their boos .,heterographic,1
hom_232,I ' ll have what the gentleman on the floor is having .,homographic,0
hom_1704,"For a fish , the end of a barbed hook is the ' ' point ' ' of no return .",homographic,1
het_843,Two lovers who had been apart for some time were reunited on a foggy day . One whispered to the other ' I mist you ' .,heterographic,1
hom_950,There ' s no such thing as a free lunch .,homographic,0
hom_819,"Waiter , I ' ll have my bill now . - How did you find your steak , sir ? - Oh , I just moved the potato and there it was .",homographic,1
hom_1883,"The duck said to the bartender , ' put it on my bill . '",homographic,1
het_372,Never lie to your doctor .,heterographic,0
het_1586,The ex - lumberjack will be sawly missed .,heterographic,1
hom_987,The dairy farmer while milking his cow strained his calf in the process .,homographic,1
hom_782,PRESS To test . < click > RELEASE to detonate .,homographic,0
het_1302,"The marine biology seminars weren ' t for entertainment , but were created for educational porpoises .",heterographic,1
het_698,"OLD FARMERS never die , they just spade away .",heterographic,1
hom_1628,The man addicted to brake fluid said he could stop any time .,homographic,1
het_405,"OLD BATHERS never die , they just wade away .",heterographic,1
hom_1323,OLD LAWYERS never die they just lose their judgment .,homographic,1
hom_70,Vines are extremely short - tempered . They snap at the slightest wind .,homographic,1
het_406,"' ' I wish I could remember the name of that card game , ' ' said Tom wistfully .",heterographic,1
het_760,"After being treated by an optometrist , the bird seed .",heterographic,1
hom_1306,The best things in life are free .,homographic,0
het_224,Everybody was in shock when the hair stylist dyed .,heterographic,1
het_1160,"I ' m a mathematician , Tom added summarily .",heterographic,1
het_584,"' ' I haven ' t had my photographs developed yet , ' ' said Tom negatively .",heterographic,1
hom_253,"Are you a Klingon , or is that a turtle on your head ?",homographic,0
hom_739,Good eating deserves good drinking .,homographic,0
het_130,I don ' t have a solution but I really admire the problem .,heterographic,0
hom_791,I needed a raise in my allowance . Mowing the grass all summer just wasn ' t cutting it .,homographic,1
het_960,"I came , I saw , I confused .",heterographic,0
hom_1666,Do you have any parting words ? - How about comb and brush ?,homographic,1
hom_935,There is no little enemy .,homographic,0
hom_2086,"Despite the high cost of living , it remains popular .",homographic,0
het_754,"OLD RANCHERS never die , they just breed their last .",heterographic,1
hom_58,"When he kicked the invoice , it didn ' t mean he wanted to foot the bill .",homographic,1
hom_1726,"Years ago , changing TV channels from a sitting position was a remote possibility .",homographic,1
hom_1781,I ' ve always pictured myself taking selfies .,homographic,1
hom_7,Did you hear about the new pinata ? It ' s a huge hit .,homographic,1
het_151,"Waste not , want not .",heterographic,0
het_1465,' ' Who ' s your favorite operatic tenor ? ' ' Tom asked placidly .,heterographic,1
hom_1859,To save money for the company he cut all the electricity . They were soon in the black .,homographic,1
hom_2009,He sat in the magician ' s audience dressed as a cactus . He was a plant .,homographic,1
hom_287,My name is Sly . I ' m a detective .,homographic,1
het_623,Many a true word is spoken in jest .,heterographic,0
het_1665,"Cryptographers make terrible drummers . They just sit there , fascinated by all the cymbals .",heterographic,1
het_1024,Can you read music ? the bandleader asked notably .,heterographic,1
het_1162,True Multitasking = 3 PCs and a chair with wheels !,heterographic,0
hom_1551,"My name is Gene , I ' m a DNA researcher .",homographic,1
hom_1773,The astronomer became an actor because he always wanted to visit the stars .,homographic,1
het_653,"Pink satin was perfect for her gown , yet the debutante appeared even more charming with beaux on either side .",heterographic,1
hom_1584,Cooks have a lot of spice in their lives .,homographic,1
het_1106,"Give me some pre - packed cheese slices , said Tom craftily .",heterographic,1
hom_1118,"Limit Congress to 2 terms : one in office , one in jail !",homographic,0
hom_1283,He was hit on the head during a hail storm and was knocked out cold .,homographic,1
hom_77,"The phone call interrupted my nap , and I never did get the rest .",homographic,1
hom_1779,Life is what you make of it .,homographic,0
het_1608,"I hate Chablis , Tom whined .",heterographic,1
hom_582,A case of disappearing bison had police completely buffaloed .,homographic,1
het_1032,"' ' You must be my host , ' ' Tom guessed .",heterographic,1
hom_281,I never have understood how you ' re supposed to hit anything with a bat . . . . . it keeps flying away .,homographic,1
het_1074,"A bacteria walked into a bar and the bartender said , ' We don ' t serve bacteria in this place . ' The bacteria said , ' But I work here , I ' m staph . '",heterographic,1
hom_491,We don’t read palms ; we wave them .,homographic,1
het_203,Those who have icicles keep a stiff upper drip .,heterographic,1
hom_1651,The star asked the sun why the moon was always up so late . Sun responded that it was just a phase .,homographic,1
hom_867,"Professionals built the Titanic , amateurs built the ark .",homographic,0
hom_42,"A wise man changes his mind , but a fool never does .",homographic,0
het_1010,"If an actress has a screaming role , can we say she eeks out a living ?",heterographic,1
het_1497,"I walked into this posh restaurant , the prices were extortionate , it was daylight snobbery .",heterographic,1
hom_131,"To err is human , to forgive is against my policy",homographic,0
hom_947,Don ' t burn the candle at both ends .,homographic,0
het_761,The satellite went into orbit on January 1st causing a new year ' s revolution .,heterographic,1
hom_1057,"OLD TREE SURGEONS never die , they just pine away .",homographic,1
het_1519,Seven days without a pun makes one weak .,heterographic,1
hom_1732,I got a small ticket for speeding . It ' s fine with me .,homographic,1
het_1277,Catch not at the shadow and lose the substance .,heterographic,0
het_728,"If you believe in telekinesis , please raise my hand .",heterographic,0
hom_1851,"OLD FROGS never die , but they do croak .",homographic,1
hom_660,Hockey players are terrible chess players because they are always getting checked .,homographic,1
hom_1090,Did you hear about that new drug that makes people angry ? It ' s all the rage now .,homographic,1
hom_995,"She was only a Rancher ' s daughter , but she couldn ' t keep her calves together .",homographic,1
hom_1106,Reason does not come before years .,homographic,0
hom_430,The ice at the rink has many ruts . I think the maintenance crew is slipping up .,homographic,1
hom_340,Once a thief always a thief .,homographic,0
het_1667,Don ' t bite off more than you can chew .,heterographic,0
hom_1914,"Bush says "" No new taxes ! "" , Clinton says , "" No , NEW taxes ! """,homographic,0
het_940,When artists dream in color it ' s a pigment of their imagination .,heterographic,1
hom_1964,Where do pancakes live ? In a flat .,homographic,1
het_150,What keeps a dock floating above water ? Pier pressure .,heterographic,1
hom_1823,OLD CHAUFFEURS never die they just lose their drive .,homographic,1
hom_597,A horse is a very stable animal .,homographic,1
het_1255,The male pig puts everyone to sleep . You could say he ' s quite the boar .,heterographic,1
het_77,Children can do some knotty things with string .,heterographic,1
het_769,Traveling on a flying carpet is a rugged experience .,heterographic,1
het_1355,A lawyer ' s opinion is worth nothing unless paid for .,heterographic,0
hom_161,We went to the owls convention and it was a real hoot .,homographic,1
hom_579,A baseball player joined the army and did the round of military bases .,homographic,1
het_800,The flush toilet is the basis of western civilization .,heterographic,0
het_1590,"That horse looks like a good bet at 17 to 1 , said Tom oddly .",heterographic,1
hom_152,The comedian stopped at the fabric store on his way to a comedy gig . He was looking for new material .,homographic,1
hom_2062,OLD ACTUARIES never die they just get broken down by age and sex .,homographic,1
het_1239,"OLD DIVERS never die , they just get board .",heterographic,1
het_320,Beautifully manicured lawns are highly sod after .,heterographic,1
hom_236,"Even though Catholics in space are weightless , do they have mass ?",homographic,1
hom_1256,An ounce of prevention is worth a pound of cure .,homographic,0
het_1638,Mothers everywhere want their children to give peas a chance .,heterographic,1
hom_1134,"She was only a Bottlemaker ' s daughter , but nothing could stop her .",homographic,1
het_655,' ' Where shall I plant these water lilies ? ' ' Tom pondered .,heterographic,1
hom_2149,"In an empty head , you can hear forever . . . .",homographic,0
hom_799,If towels could tell jokes they would probably have a dry sense of humor .,homographic,1
hom_412,"Waiter , there are pennies in my soup ! ' ' Well , sir , you said you ' d stop eating here if there wasn ' t some change in the food . ' ' *",homographic,1
het_160,"Smile , and the world smiles with you ; cry , and you cry alone .",heterographic,0
hom_923,You ' ve got more issues than Time magazine .,homographic,1
het_1621,"If at first you don ' t succeed , call it Version 1 . 0",heterographic,0
het_1247,"OLD PROGRAMMERS never die , they just byte it .",heterographic,1
het_671,My heart starts aiken when Clay sings .,heterographic,1
hom_2078,It seems like it ' s always Patsy ' s fault .,homographic,1
het_624,' ' Have you seen my collection of ancient Chinese artifacts ? ' ' asked Tom charmingly .,heterographic,1
hom_1103,A dog who played baseball always got walked .,homographic,1
hom_1667,"Windows isn ' t crippleware : it ' s "" Functionally Challenged """,homographic,0
hom_1758,"In the army mess hall , the men were getting fed up .",homographic,1
hom_1036,"' ' This movie will be very popular , ' ' Tom projected .",homographic,1
het_122,A parade of horses went down Mane street .,heterographic,1
hom_598,"OLD ESKIMOS never die , they just go cold .",homographic,1
het_748,I ' m writing a book . I ' ve got the page numbers done .,heterographic,0
hom_1430,You are now entering a School Free Drug Zone .,homographic,0
hom_1022,OLD BOWLERS never die they just end up in the gutter .,homographic,1
hom_630,Seafood operations start out on a small scale .,homographic,1
hom_2134,Sign on a music store window : ' Come in and pick out a drum - - then beat it ! ',homographic,1
hom_770,"OLD HIPPIES never die , they just take a trip .",homographic,1
het_231,Wheaties near the body suggested that police look for a cereal killer .,heterographic,1
het_1744,' ' What are these berries ? ' ' Tom rasped .,heterographic,1
hom_1419,"My dentist seems distracted , I think he was brushing me off .",homographic,1
het_777,"Last night , I kept dreaming that I had written Lord of the Rings . The wife said I ' d been tolkien in my sleep .",heterographic,1
het_1184,When walking through a pig barn be careful how you maneuver .,heterographic,1
hom_487,"When the woman got paid for being in a study at the sleep clinic , she said it was her dream job .",homographic,1
hom_1556,One leftover said to another ' foiled again . ',homographic,1
het_1175,"I can ' t budge this huge box ! ' ' I exclaimed . ' ' Of course not , ' ' the office supply warehouse clerk replied , ' ' it ' s stationery . ' ' .",heterographic,1
hom_1884,"While having a hard time water - skiing , the boy commented , ' This is such a drag . '",homographic,1
hom_1561,The journalist went to Greece to see the ancient ruins and is now writing several columns about them .,homographic,1
hom_1527,When the shocked IRS agent was found guilty of tax evasion he had to take time to collect himself .,homographic,1
hom_850,To our sweethearts and wives . May they never meet !,homographic,0
het_1585,Junk - stuff we throw away . Stuff - junk we keep .,heterographic,0
hom_945,"She was only a Bricklayer ' s daughter , but she was certainly stacked .",homographic,1
hom_2153,After he carried a gun in his car the engine was soon shot .,homographic,1
het_1235,Make haste slowly .,heterographic,0
hom_1604,My name is Sherry . I work in a vineyard .,homographic,1
hom_2154,He who is not with me is against me .,homographic,0
hom_1513,Astronauts work in a nice atmosphere .,homographic,1
hom_1809,Oil executives are always using crude language .,homographic,1
het_45,Fashion is something that goes in one era and out the other .,heterographic,1
het_349,"No need of words , trust deeds .",heterographic,0
hom_1237,Attention staff ! The clothes keep falling off the mannequins in ladies ' wear . Would someone please redress the problem ?,homographic,1
het_211,Sticks and stones may break my bones but words will never hurt me .,heterographic,0
het_56,The boating store had its best sail ever .,heterographic,1
het_458,My pet bird can predict the future . He is an omen pigeon .,heterographic,1
hom_753,I never understood why people liked to play soft ball . It ' s a very underhanded thing to do .,homographic,1
hom_1026,Q : What do you call six blondes placed ear to ear ? A : A wind tunnel .,homographic,0
het_529,He that hath a head of wax must not walk in the sun .,heterographic,0
hom_36,Meaning of life : < deleted for lack of space >,homographic,0
het_794,"Let ' s visit the tombs , said Tom , cryptically .",heterographic,1
hom_1686,The best way to stop a charging bull is to take away his credit card .,homographic,1
hom_2109,Memories of you remind me of you .,homographic,0
het_1376,""" Please return stewardess to original upright position """,heterographic,0
het_119,In the dark ? Follow the son .,heterographic,1
hom_569,"Power corrupts , especially at the electric company .",homographic,1
hom_1895,False friends are worse than open enemies .,homographic,0
het_886,A pediatrician is a doctor of little patients .,heterographic,1
hom_1014,"He threw snow in his neighbor ' s driveway and shouted , DO YOU GET MY DRIFT ?",homographic,1
hom_323,The plot to his story of the pond was quite shallow .,homographic,1
het_1441,"She was only a Horseman ' s daughter , but she didn ' t know how to say neigh .",heterographic,1
hom_1641,Pick Pockets 50 % Climb Walls 75 % Steal Tagline 99 %,homographic,0
het_1609,"If you can ' t take the heat , get out of the kitchen .",heterographic,0
hom_1937,"Plough deep while sluggards sleep , and you will have corn to sell and keep .",homographic,0
hom_65,"If all appears to go well , you missed something . . .",homographic,0
hom_1348,"' ' It ' s a German song , ' ' Tom lied .",homographic,1
hom_2044,A dry cleaners had a dozen suits in court .,homographic,1
het_1593,Rules were meant to be broken .,heterographic,0
hom_1150,Compatible : Blows up a little later than Incompatible,homographic,0
hom_645,Where God has a church the devil will have his chapel .,homographic,0
het_390,If it ain ' t water - cooled . . . it ' s a terminal !,heterographic,0
hom_1748,"I wanted to do some research on anorexia , so I went to the library to get the skinny .",homographic,1
hom_1347,We ' re lost but we ' re making good time .,homographic,0
hom_1041,The best is cheapest .,homographic,0
hom_595,A skier who makes it to the olympics finds that it is all downhill from there .,homographic,1
het_1310,"I don ' t recommend dating bridge builders , they have truss issues .",heterographic,1
het_1419,A chicken crossing the road is poultry in motion .,heterographic,1
hom_192,"I ' m not afraid of flying , I ' m afraid of crashing .",homographic,0
hom_471,One rotten apple will spoil the whole barrel .,homographic,0
het_1442,"When it comes to drinks , citrus fruit juices are always in the limelight .",heterographic,1
hom_1171,I once knew a guy who had fish and chips every day for a year . His stomach took a battering .,homographic,1
het_1286,The Arab ' s opulence was obvious from his chic clothing . ' ',heterographic,1
het_662,The study of genealogy is a basic requirement for a descent education .,heterographic,1
het_541,"My name is Phillip , I ' m a service station attendant .",heterographic,1
hom_1050,Tennis players don ' t marry because Love means Nothing to them .,homographic,1
het_1332,People in Switzerland can ' t learn to ski without a lot of alp .,heterographic,1
het_1224,Software Independent : Won ' t work with ANY software .,heterographic,0
het_1128,Westinghouse stopped everything . . . he needed the brake .,heterographic,1
hom_2161,My comb is invaluable - I can ' t part with it .,homographic,1
hom_1208,You may use this opinion for a two week trial period .,homographic,0
het_1521,Wealth rarely brings happiness .,heterographic,0
hom_1440,"OLD ALCOHOLICS never die , they just lose their spirit .",homographic,1
het_102,The postmen get together for mail bonding .,heterographic,1
het_750,Failure is the path of least persistence .,heterographic,1
het_899,"Unfortunately , Wife 1 . 0 is not upgradable",heterographic,0
hom_647,A low yield atomic bomb is like being a bit pregnant .,homographic,0
hom_863,We ' re expecting fallout from the recent layoffs at the nuclear plant .,homographic,1
hom_45,Musical mechanics always sing in parts .,homographic,1
hom_488,A carpenter sat on his drill and was bored to tears .,homographic,1
hom_1744,"I didn ' t understand the math , so the teacher summed it up for me .",homographic,1
hom_55,"I made a batch of fish eye soup , it should see me through the week .",homographic,1
het_1264,"' ' Cosign here , ' ' read the first instruction on the trigonometry placement exam .",heterographic,1
hom_1165,"OLD SKIERS never die , but they go downhill fast .",homographic,1
het_590,Avoid the 5 o ' clock rush - always leave work at noon .,heterographic,0
het_837,Drinking too much of a certain potent potable may require a leave of absinthe .,heterographic,1
hom_1077,Sign at a deer crossing : The Buck Stops Here .,homographic,1
hom_149,"With certain cashiers , things are slow to register .",homographic,1
het_1125,Common fame is often to blame .,heterographic,0
hom_1044,I was struggling to figure out how lightning works then it struck me .,homographic,1
het_333,When priests have a good idea they are supposed to parish the thought .,heterographic,1
hom_954,The fish missed the call because he was stuck on the other line .,homographic,1
hom_865,"It ' s the Borg ! ! Quick , everyone try to look useless !",homographic,0
hom_516,When buying a battery you should never have to charge it .,homographic,1
het_482,An unemployed logger is a would worker .,heterographic,1
hom_908,Did you hear about the guy who planted bullets ? He wanted to see a lot of little shoots .,homographic,1
het_1709,Shotgun wedding : A case of wife or death .,heterographic,1
hom_1284,"The car stopped with a jerk , then the jerk got out .",homographic,1
hom_1764,"I found out that at the gym , their opinion on fitness carries a lot of weight .",homographic,1
hom_2084,Iron was discovered because someone smelt it .,homographic,1
het_1469,The other animals shunned the kangaroo . They treated him like a leaper .,heterographic,1
het_1518,Getting into the skunk selling business might make a lot of scents .,heterographic,1
hom_885,Ohm resisted the idea at first .,homographic,1
het_344,"If jokes could be owned like land , then no good pun would go undeeded .",heterographic,1
het_910,Acupuncture : a jab well done .,heterographic,1
het_898,"When those around King Arthur ' s table had insomnia , there were a lot of sleepless knights .",heterographic,1
hom_1793,It is better to die on one ' s feet than live on one ' s knees .,homographic,0
hom_618,""" She ' s dead , Jim . Still warm , though . Flip ya for her ? """,homographic,0
het_336,Sign at a place where you lose weight : ' Stop Look and Lessen ' .,heterographic,1
het_261,"Because the champion angler instructed his pupils to cast their lines where the river runs through narrow chasms , they called him the ' ' fissure King . ' '",heterographic,1
hom_937,"I used to be afraid of purchasing residential property for the purpose of renting , but now I have an apartment complex .",homographic,1
hom_622,Dermatologists often make rash statements .,homographic,1
hom_1004,Thieves who steal corn from a garden could be charged with stalking .,homographic,1
hom_1397,The two bowlers bore a striking resemblance .,homographic,1
hom_764,Smaller babies may be delivered by stork but the heavier ones need a crane .,homographic,1
hom_992,Getting this job managing a country estate has put me off fried eggs . I ' m a gamekeeper turned poacher .,homographic,1
hom_997,Children are uncertain comforts but certain cares .,homographic,0
hom_1822,"' ' Don ' t add too much water , ' ' said Tom with great concentration .",homographic,1
hom_1063,For a chronically absent employee : It seemed her career was just taking off .,homographic,1
hom_1384,He shined a police officer ' s shoes and had a brush with the law .,homographic,1
hom_2053,Securities are the cause of many people ' s insecurities .,homographic,1
hom_573,OLD MAGICIANS never die they just disappear .,homographic,1
het_398,The cheap eye surgeon was always cutting corneas .,heterographic,1
het_1488,I ' ve been called a rare commodity . I wonder if that makes me silver or gold ? I guess I could be either ore .,heterographic,1
hom_1798,Noteworthy musicians are very composed .,homographic,1
het_329,Partying Saturday and Sunday leaves me feeling weakened .,heterographic,1
het_270,"' ' This is where I keep my arrows , ' ' said Tom quiveringly .",heterographic,1
hom_1300,"OLD JUDGES never die , they just slur their sentences",homographic,1
het_1132,When you use glue in class it paste to be careful .,heterographic,1
het_1105,"' ' Give me a haircut , ' ' Tom said barbarously .",heterographic,1
het_327,Any sufficiently advanced bug will become a feature .,heterographic,0
het_1280,My name is Mary . I ' m a justice of the peace .,heterographic,1
hom_575,The two guys caught drinking battery acid will soon be charged .,homographic,1
hom_550,Reassembling the skeletons of prehistoric mammals can be a mammoth undertaking .,homographic,1
het_93,Love of money is the root of all politics .,heterographic,0
het_183,"Before the golfer finished drinking the iced , brewed beverage he dropped his tee on the cart path .",heterographic,1
hom_326,Lose nothing for want of asking .,homographic,0
hom_1020,Those who make sponges get very absorbed in their work .,homographic,1
hom_1927,To be a mountain climber one needs to be in peak condition .,homographic,1
hom_1337,"Yo mama ' s so easy , that Madonna get tips from her !",homographic,0
hom_1498,A golden bit does not make the horse any better .,homographic,0
het_836,My friend is very paranoid . He says people are either foe him or against him .,heterographic,1
het_284,A teacher having a tough time longs for the end of the school daze .,heterographic,1
hom_251,We ' ll never run out of math teachers because they always multiply .,homographic,1
het_172,The corner of Ninth and Broad attracts a lot of the homeless because of its reputation for having a grate area for sleeping,heterographic,1
hom_931,Don ' t be sexist ! Chicks hate that .,homographic,0
het_222,"My wife uses a kitchen implement to shred garlic and parmesan cheese , which I hate . It really is the grater of two evils .",heterographic,1
het_120,This is your brain . Postscript on brain your is This .,heterographic,0
hom_1677,The butcher backed up into the meat grinder and got a little behind in his work .,homographic,1
hom_534,My name is Sandy . I ' m a lifeguard .,homographic,1
hom_1,They hid from the gunman in a sauna where they could sweat it out .,homographic,1
het_928,The electricity was off and they couldn ' t found out watt was the problem .,heterographic,1
het_739,World Ends at 3pm ; Film at 5 on WLKY Early News . . . .,heterographic,0
hom_1470,"I ' ve never tipped a cow . Then again , one has never served me food .",homographic,1
het_1423,"One item contributed was a picture of a pretty , kimono - clad girl ; it bore the inscription : ' ' Maid in Japan ' ' .",heterographic,1
hom_1673,There ' s no place like home .,homographic,0
hom_185,Math class is full of drama . There are so many problems to work out .,homographic,1
hom_601,What happens when you get scared half to death . . . . . twice ?,homographic,0
het_1198,Lead by example .,heterographic,0
hom_1320,"Doctor , Doctor , should I file my nails ? - No . Throw them away like everybody else . Next .",homographic,1
hom_1435,"' ' Here ' s your allowance for the next two weeks , ' ' Tom advanced .",homographic,1
het_645,"OLD RIVER RATS never die , they just start to creek",heterographic,1
hom_1109,Alergy sufferers are itching to get through the hay fever season .,homographic,1
het_1615,They took soft drinks off the menu just to sprite people .,heterographic,1
hom_415,My name is Leo . A lion trainer .,homographic,1
hom_1111,I still miss my ex - husband . But my aim is improving .,homographic,1
hom_1564,When the janitor wanted to take up public speaking he always had the floor .,homographic,1
hom_504,"The bargain store promised a free abacus with every purchase , but I wouldn ' t count on it .",homographic,1
het_453,The study of ancient symbols will lead you to rune .,heterographic,1
het_489,"She was only a Colonel ' s Daughter , but she was great to the navy and rotten to the corps .",heterographic,1
hom_1988,A doctor drank while putting on patients ' casts . He was soon plastered .,homographic,1
het_1491,"' ' The door ' s ajar , ' ' said Tom openly .",heterographic,1
hom_1621,When the beautician was asked to complete her make - up work she blushed .,homographic,1
het_613,A man is known by the company he keeps .,heterographic,0
het_1767,"To crack open the walnuts , several officers foolishly pounded them with hand grenades , scattering the colonels everywhere .",heterographic,1
het_1771,The size a dieter would like to get to is the sighs of relief .,heterographic,1
het_727,"' ' I admire East End gangsters , ' ' said Tom crazily .",heterographic,1
hom_1418,"OLD PROCTOLOGISTS never die , they just face the end .",homographic,1
het_134,"For the woman who wore size 13 , finding shoes that fit was no small feat .",heterographic,1
hom_1596,His qualifications as a math teacher didn ' t add up .,homographic,1
het_1356,"I like hot fudge sauce , but never on sundays .",heterographic,1
hom_1876,OLD BASEBALLS never die they just get pitched .,homographic,1
het_490,"I don ' t have all the answers , just those that count .",heterographic,0
het_466,A bird with a headache might just migrane south .,heterographic,1
hom_275,STICK \ ' stik \ n . 1 : A somewhat nonfunctional boomerang .,homographic,0
hom_343,Loose lips sink ships .,homographic,0
het_124,Dateline London : Eccentric ornithologist travels to foreign land to teach pigeon English .,heterographic,1
hom_1507,The first time he put the horses on the carriage it went without a hitch .,homographic,1
het_1384,"The store clerk lost his job , so he set up a kiosk in the mall to vend for himself .",heterographic,1
het_1034,' ' ' ' said Tom blankly .,heterographic,1
hom_1410,He was a restaurant critic but had no taste .,homographic,1
het_784,I ' ll never forget that rainstorm near Los Angeles and how the rain came down in Torrance .,heterographic,1
hom_202,"I used to have a fear of hurdles , but I got over it .",homographic,1
het_840,I just got my permit to harvest shrimp in the Antarctic . Now I have a licence to Krill .,heterographic,1
het_1222,Coins are mint to be .,heterographic,1
het_79,Optimist : A Yugo owner with a trailer hitch !,heterographic,0
het_929,Make like mustard and catch up !,heterographic,1
hom_926,"OLD EXORCISTS never die , they just get repossessed .",homographic,1
hom_1117,Sin enough and you will become dead to it .,homographic,1
het_524,"She was only a Columnist ' s daughter , but she ' s always chasing wild roomers .",heterographic,1
hom_398,The show must go on .,homographic,0
het_1381,I knew that the spirit couldn ' t float around very long . What ghost up must come down .,heterographic,1
het_416,50 Shades of Grace,heterographic,1
hom_946,A boy saving up for a car has a lot of driving ambition .,homographic,1
hom_2094,He always called his girlfriend his ' luck ' . Until he decided to push his luck .,homographic,1
hom_542,A waiter who played tennis was great at serving .,homographic,1
hom_137,Finding area is an integral part of calculus .,homographic,1
hom_1088,My name is Mark . I price items at the supermarket .,homographic,1
het_1368,"She thought it was a real horse , but it was a phony .",heterographic,1
hom_809,If Version 1 . 0 works someone goofed . . .,homographic,0
hom_1398,"Fire , quoth the fox , when he pissed on the ice .",homographic,0
hom_1343,Eating too many snacks when studying for a test is called cramming .,homographic,1
het_187,"' ' I swallowed some of the glass from that broken window , ' ' Tom said painfully .",heterographic,1
hom_911,"The parsley farmer couldn ' t pay his child support , so the courts garnished his wages .",homographic,1
hom_2243,""" And we had to chisel taglines into the walls of the cave . . . . """,homographic,0
hom_1345,"She was only a Telephone operator ' s daughter , but she sure had good connections .",homographic,1
het_62,"She wanted the large estate quite badly but , she dared not mansion it to her frugal husband .",heterographic,1
hom_1158,"OLD HOOKERS never die , they just get laid off .",homographic,1
het_1201,Computers at breakfast food companies use serial i / o .,heterographic,1
het_35,"The doctors had to remove a bone from my arm , said Tom humorlessly .",heterographic,1
hom_798,A jerk present in a group indicates a jerk in charge .,homographic,0
hom_304,"I noticed that the sun was out , and nobody had bothered to relight it .",homographic,1
hom_14,"' ' There ' s room for one more , ' ' Tom admitted .",homographic,1
hom_144,"OLD LOCOMOTIVE ENGINEERS , never die , they just get derailed",homographic,1
het_394,"' ' I ' m mentioned in this book , ' ' said Tom contentedly .",heterographic,1
het_916,Don ' t cut off your nose to spite your face .,heterographic,0
hom_1444,In Ireland you ' re more likely to get a Pat answer .,homographic,1
het_1666,"' ' I can tell which way the wind blows , ' ' said Tom vainly .",heterographic,1
hom_1486,Photographers are often very candid people .,homographic,1
het_1628,"Adam ate the apple , and our teeth still ache .",heterographic,0
hom_1330,Lightning never strikes twice in the same place .,homographic,0
hom_1939,"He ' s not dead , he ' s electroencephalographically challenged",homographic,0
hom_1492,"At first he was was a sprinter , but then he decided to run for office .",homographic,1
hom_725,Mind your P ' s and Q ' s .,homographic,0
het_1126,"She must be wearing mink , Tom inferred .",heterographic,1
het_1596,Excuse my driving . . . I ' m trying to reload .,heterographic,0
het_607,"' ' I ' d like to be a Chinese labourer , ' ' said Tom coolly .",heterographic,1
het_893,"' ' I work at a bank , ' ' said Tom tellingly .",heterographic,1
hom_1290,"OLD TROMBONISTS never die , they just slide away . . .",homographic,1
het_232,He that would hang his dog gives out first that he is mad .,heterographic,0
het_1528,If you spend too much time in the coffee shop you ' ll be latte for work .,heterographic,1
het_1552,The world is coming to an end . Please log off properly .,heterographic,0
het_1262,The editor inserted a caret in the recipe .,heterographic,1
het_1139,"When the cat is away , the mice will play .",heterographic,0
het_19,The key to changing your performance ability is by tuning out criticism and staying musically octave .,heterographic,1
hom_752,"Whom God will destroy , he first make mad .",homographic,0
het_369,"This is the Netherlands , Tom stated flatly .",heterographic,1
het_1559,"When an Agnostic dies , does he go to the Great Perhaps ?",heterographic,0
hom_1483,"' ' I want a motorized bicycle , ' ' Tom moped .",homographic,1
hom_1637,The cat took up computer lessons in hopes of mastering its grip on a mouse .,homographic,1
hom_1002,"OLD SEAMSTRESSES never die , they just come to the point .",homographic,1
het_604,A problem shared is a problem halved .,heterographic,0
het_921,When Mongolians walk they like to take big steppes .,heterographic,1
hom_1843,I tried to look up impotence on the Internet but nothing came up .,homographic,1
het_1568,A rotten apple injures its companions .,heterographic,0
het_25,Diets are for people who are thick and tired of it all .,heterographic,1
hom_721,Every man thinks his own geese swans .,homographic,0
hom_2139,The movie about the mobile home was advertised with a trailer .,homographic,1
hom_467,He was facinated by his new welding job . It was riveting .,homographic,1
hom_1854,The cannibal passed his brother in the woods .,homographic,1
hom_470,Those who polish cars so that they shine work in a buffer zone .,homographic,1
hom_1702,Small people are in short supply .,homographic,1
het_300,Those who hate classical music have my symphony .,heterographic,1
hom_1751,The only similarity between ancient times and the 1970 ' s is that both were full of people getting stoned .,homographic,1
het_246,This is what I have learned off by heart Tom wrote .,heterographic,1
hom_455,Who has not served cannot command .,homographic,0
